Timestamp,Count,Configuration Version,Status Version,Calibration Action,
1477676358168,21254,1,2,0
1477676358169,21252,1,2,0
1477676358170,21253,1,2,0
1477676358171,21253,1,2,0
1477676358172,21253,1,2,0
1477676358173,21253,1,2,0
1477676358174,21254,1,2,0
1477676358175,21253,1,2,0
1477676358176,21253,1,2,0
1477676358177,21252,1,2,0
1477676358178,21251,1,2,0
1477676358179,21251,1,2,0
1477676358180,21249,1,2,0
1477676358181,21250,1,2,0
1477676358182,21250,1,2,0
1477676358183,21248,1,2,0
1477676358184,21248,1,2,0
1477676358185,21248,1,2,0
1477676358186,21248,1,2,0
1477676358187,21247,1,2,0
1477676358188,21244,1,2,0
1477676358189,21244,1,2,0
1477676358190,21243,1,2,0
1477676358191,21242,1,2,0
1477676358192,21242,1,2,0
1477676358193,21241,1,2,0
1477676358194,21240,1,2,0
1477676358195,21240,1,2,0
1477676358196,21238,1,2,0
1477676358197,21236,1,2,0
1477676358198,21236,1,2,0
1477676358199,21234,1,2,0
1477676358200,21236,1,2,0
1477676358201,21235,1,2,0
1477676358202,21233,1,2,0
1477676358203,21232,1,2,0
1477676358204,21231,1,2,0
1477676358205,21229,1,2,0
1477676358206,21230,1,2,0
1477676358207,21228,1,2,0
1477676358208,21227,1,2,0
1477676358209,21227,1,2,0
1477676358210,21267,1,2,0
1477676358211,21261,1,2,0
1477676358212,21261,1,2,0
1477676358213,21263,1,2,0
1477676358214,21261,1,2,0
1477676358215,21264,1,2,0
1477676358216,21261,1,2,0
1477676358217,21262,1,2,0
1477676358218,21264,1,2,0
1477676358219,21265,1,2,0
1477676358220,21264,1,2,0
1477676358221,21265,1,2,0
1477676358222,21265,1,2,0
1477676358223,21265,1,2,0
1477676358224,21265,1,2,0
1477676358225,21268,1,2,0
1477676358226,21265,1,2,0
1477676358227,21267,1,2,0
1477676358228,21267,1,2,0
1477676358229,21267,1,2,0
1477676358230,21268,1,2,0
1477676358231,21269,1,2,0
1477676358232,21269,1,2,0
1477676358233,21268,1,2,0
1477676358234,21268,1,2,0
1477676358235,21270,1,2,0
1477676358236,21270,1,2,0
1477676358237,21268,1,2,0
1477676358238,21270,1,2,0
1477676358239,21271,1,2,0
1477676358240,21272,1,2,0
1477676358241,21271,1,2,0
1477676358242,21268,1,2,0
1477676358243,21270,1,2,0
1477676358244,21270,1,2,0
1477676358245,21271,1,2,0
1477676358246,21271,1,2,0
1477676358247,21270,1,2,0
1477676358248,21271,1,2,0
1477676358249,21272,1,2,0
1477676358250,21271,1,2,0
1477676358251,21271,1,2,0
1477676358252,21271,1,2,0
1477676358253,21273,1,2,0
1477676358254,21271,1,2,0
1477676358255,21271,1,2,0
1477676358256,21271,1,2,0
1477676358257,21272,1,2,0
1477676358258,21271,1,2,0
1477676358259,21271,1,2,0
1477676358260,21273,1,2,0
1477676358261,21271,1,2,0
1477676358262,21272,1,2,0
1477676358263,21270,1,2,0
1477676358264,21271,1,2,0
1477676358265,21271,1,2,0
1477676358266,21272,1,2,0
1477676358267,21272,1,2,0
1477676358268,21271,1,2,0
1477676358269,21270,1,2,0
1477676358270,21270,1,2,0
1477676358271,21272,1,2,0
1477676358272,21268,1,2,0
1477676358273,21270,1,2,0
1477676358274,21268,1,2,0
1477676358275,21271,1,2,0
1477676358276,21270,1,2,0
1477676358277,21268,1,2,0
1477676358278,21268,1,2,0
1477676358279,21268,1,2,0
1477676358280,21268,1,2,0
1477676358281,21269,1,2,0
1477676358282,21270,1,2,0
1477676358283,21270,1,2,0
1477676358284,21269,1,2,0
1477676358285,21269,1,2,0
1477676358286,21269,1,2,0
1477676358287,21269,1,2,0
1477676358288,21268,1,2,0
1477676358289,21269,1,2,0
1477676358290,21270,1,2,0
1477676358291,21269,1,2,0
1477676358292,21269,1,2,0
1477676358293,21269,1,2,0
1477676358294,21270,1,2,0
1477676358295,21269,1,2,0
1477676358296,21269,1,2,0
1477676358297,21271,1,2,0
1477676358298,21271,1,2,0
1477676358299,21268,1,2,0
1477676358300,21270,1,2,0
1477676358301,21272,1,2,0
1477676358302,21270,1,2,0
1477676358303,21270,1,2,0
1477676358304,21270,1,2,0
1477676358305,21269,1,2,0
1477676358306,21270,1,2,0
1477676358307,21271,1,2,0
1477676358308,21271,1,2,0
1477676358309,21272,1,2,0
1477676358310,21282,1,2,0
1477676358311,21273,1,2,0
1477676358312,21275,1,2,0
1477676358313,21274,1,2,0
1477676358314,21275,1,2,0
1477676358315,21277,1,2,0
1477676358316,21276,1,2,0
1477676358317,21276,1,2,0
1477676358318,21276,1,2,0
1477676358319,21277,1,2,0
1477676358320,21278,1,2,0
1477676358321,21277,1,2,0
1477676358322,21278,1,2,0
1477676358323,21276,1,2,0
1477676358324,21278,1,2,0
1477676358325,21277,1,2,0
1477676358326,21277,1,2,0
1477676358327,21278,1,2,0
1477676358328,21280,1,2,0
1477676358329,21279,1,2,0
1477676358330,21280,1,2,0
1477676358331,21280,1,2,0
1477676358332,21279,1,2,0
1477676358333,21280,1,2,0
1477676358334,21280,1,2,0
1477676358335,21281,1,2,0
1477676358336,21281,1,2,0
1477676358337,21281,1,2,0
1477676358338,21282,1,2,0
1477676358339,21280,1,2,0
1477676358340,21282,1,2,0
1477676358341,21281,1,2,0
1477676358342,21281,1,2,0
1477676358343,21283,1,2,0
1477676358344,21282,1,2,0
1477676358345,21283,1,2,0
1477676358346,21282,1,2,0
1477676358347,21282,1,2,0
1477676358348,21283,1,2,0
1477676358349,21284,1,2,0
1477676358350,21284,1,2,0
1477676358351,21284,1,2,0
1477676358352,21285,1,2,0
1477676358353,21284,1,2,0
1477676358354,21286,1,2,0
1477676358355,21285,1,2,0
1477676358356,21286,1,2,0
1477676358357,21285,1,2,0
1477676358358,21285,1,2,0
1477676358359,21284,1,2,0
1477676358360,21284,1,2,0
1477676358361,21284,1,2,0
1477676358362,21284,1,2,0
1477676358363,21283,1,2,0
1477676358364,21284,1,2,0
1477676358365,21283,1,2,0
1477676358366,21283,1,2,0
